path,line_count,bytes,is_binary,logical_layer,module_l1,module_l2,module_l3,is_test,is_generated,capability,capability_source
internal/infra/lark/summary/group_test.go,433,12908,false,infra,internal/infra,internal/infra/lark,internal/infra/lark/summary,true,false,Lark 基础设施客户端与 OAuth/日历能力,prefix
internal/infra/lark/task.go,201,4801,false,infra,internal/infra,internal/infra/lark,internal/infra/lark,false,false,Lark 基础设施客户端与 OAuth/日历能力,prefix
internal/infra/lark/task_batch.go,66,1997,false,infra,internal/infra,internal/infra/lark,internal/infra/lark,false,false,Lark 基础设施客户端与 OAuth/日历能力,prefix
internal/infra/lark/task_batch_test.go,230,6684,false,infra,internal/infra,internal/infra/lark,internal/infra/lark,true,false,Lark 基础设施客户端与 OAuth/日历能力,prefix
internal/infra/lark/vc.go,251,5667,false,infra,internal/infra,internal/infra/lark,internal/infra/lark,false,false,Lark 基础设施客户端与 OAuth/日历能力,prefix
internal/infra/lark/vc_test.go,150,4187,false,infra,internal/infra,internal/infra/lark,internal/infra/lark,true,false,Lark 基础设施客户端与 OAuth/日历能力,prefix
internal/infra/lark/wiki.go,292,7195,false,infra,internal/infra,internal/infra/lark,internal/infra/lark,false,false,Lark 基础设施客户端与 OAuth/日历能力,prefix
internal/infra/lark/wiki_test.go,186,5322,false,infra,internal/infra,internal/infra/lark,internal/infra/lark,true,false,Lark 基础设施客户端与 OAuth/日历能力,prefix
internal/infra/llamacpp/downloader.go,285,7386,false,infra,internal/infra,internal/infra/llamacpp,internal/infra/llamacpp,false,false,基础设施层实现,prefix
internal/infra/llamacpp/downloader_test.go,134,3446,false,infra,internal/infra,internal/infra/llamacpp,internal/infra/llamacpp,true,false,基础设施层实现,prefix
internal/infra/llm/anthropic_client.go,501,14395,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/anthropic_client_test.go,269,7751,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/attachments.go,231,5400,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/base_client.go,158,5283,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/cli_latency.go,9,154,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/factory.go,238,6542,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/factory_cache_test.go,65,1609,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/factory_provider_alias_test.go,21,505,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/factory_test.go,247,6447,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/failure_logging.go,253,6225,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/failure_logging_test.go,57,1752,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/health.go,269,7168,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/health_test.go,321,9052,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/llamacpp_client.go,78,2075,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/llamacpp_client_test.go,83,2062,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/message_content.go,22,351,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/mock.go,76,1782,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/mock_stream_scenarios.go,132,2741,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/mock_test.go,78,1905,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_client.go,624,18391,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_client_test.go,535,13860,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_errors.go,93,2478,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_errors_test.go,265,7434,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_responses_client.go,33,866,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_responses_client_test.go,958,25132,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_responses_complete.go,138,4496,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_responses_input.go,214,5533,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_responses_input_test.go,53,1817,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_responses_parse.go,97,2258,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_responses_parse_test.go,393,10305,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_responses_stream.go,249,7656,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/openai_responses_types.go,53,1600,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/request_redaction.go,13,342,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/response_reader.go,30,620,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/response_reader_test.go,36,894,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/retry_client.go,471,15684,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/retry_client_test.go,88,3027,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/router/router.go,443,12938,false,infra,internal/infra,internal/infra/llm,internal/infra/llm/router,false,false,LLM 路由与模型策略,prefix
internal/infra/llm/router/router_test.go,573,18132,false,infra,internal/infra,internal/infra/llm,internal/infra/llm/router,true,false,LLM 路由与模型策略,prefix
internal/infra/llm/stream_scanner.go,17,329,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/streaming_adapter.go,10,352,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/streaming_adapter_test.go,59,1706,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/thinking.go,155,4232,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/thinking_test.go,73,1912,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/tool_call_parsing_client.go,137,3311,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/tool_call_parsing_client_test.go,123,3415,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/tool_helpers.go,90,2155,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/tool_helpers_test.go,98,2807,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/user_rate_limit_client.go,108,2769,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,false,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/llm/user_rate_limit_client_test.go,40,1292,false,infra,internal/infra,internal/infra/llm,internal/infra/llm,true,false,LLM 提供方适配与调用基础设施,prefix
internal/infra/mcp/client.go,456,12259,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,false,false,基础设施层实现,prefix
internal/infra/mcp/client_test.go,181,3906,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,true,false,基础设施层实现,prefix
internal/infra/mcp/config.go,296,8167,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,false,false,基础设施层实现,prefix
internal/infra/mcp/config_test.go,343,8082,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,true,false,基础设施层实现,prefix
internal/infra/mcp/jsonrpc.go,175,4498,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,false,false,基础设施层实现,prefix
internal/infra/mcp/jsonrpc_test.go,218,5734,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,true,false,基础设施层实现,prefix
internal/infra/mcp/process.go,456,10463,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,false,false,基础设施层实现,prefix
internal/infra/mcp/process_tail_test.go,33,672,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,true,false,基础设施层实现,prefix
internal/infra/mcp/process_test.go,87,2085,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,true,false,基础设施层实现,prefix
internal/infra/mcp/registry.go,450,11325,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,false,false,基础设施层实现,prefix
internal/infra/mcp/tool_adapter.go,218,6205,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,false,false,基础设施层实现,prefix
internal/infra/mcp/tool_adapter_test.go,328,7781,false,infra,internal/infra,internal/infra/mcp,internal/infra/mcp,true,false,基础设施层实现,prefix
internal/infra/memory/embedding.go,8,188,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/engine.go,34,959,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/index_store.go,368,9768,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/index_store_stub.go,86,2414,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/index_store_test.go,81,1890,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,true,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/indexer.go,667,15061,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/indexer_test.go,67,1411,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,true,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/layout.go,9,185,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/md_store.go,600,13535,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/md_store_test.go,86,2278,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,true,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/migration.go,197,4765,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/migration_test.go,98,3607,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,true,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/paths.go,29,701,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/sqlite_vec_driver.go,86,2377,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/memory/tokenize.go,109,2101,false,infra,internal/infra,internal/infra/memory,internal/infra/memory,false,false,长期记忆存储、索引与检索,prefix
internal/infra/moltbook/client.go,238,5858,false,infra,internal/infra,internal/infra/moltbook,internal/infra/moltbook,false,false,基础设施层实现,prefix
internal/infra/moltbook/client_test.go,371,10419,false,infra,internal/infra,internal/infra/moltbook,internal/infra/moltbook,true,false,基础设施层实现,prefix
internal/infra/moltbook/rate_limiter.go,79,1921,false,infra,internal/infra,internal/infra/moltbook,internal/infra/moltbook,false,false,基础设施层实现,prefix
internal/infra/moltbook/types.go,84,2423,false,infra,internal/infra,internal/infra/moltbook,internal/infra/moltbook,false,false,基础设施层实现,prefix
internal/infra/observability/config.go,164,4805,false,infra,internal/infra,internal/infra/observability,internal/infra/observability,false,false,日志、指标、追踪可观测性基础设施,prefix
internal/infra/observability/config_test.go,163,4168,false,infra,internal/infra,internal/infra/observability,internal/infra/observability,true,false,日志、指标、追踪可观测性基础设施,prefix
internal/infra/observability/context_metrics.go,69,1925,false,infra,internal/infra,internal/infra/observability,internal/infra/observability,false,false,日志、指标、追踪可观测性基础设施,prefix
internal/infra/observability/instrumentation.go,269,6817,false,infra,internal/infra,internal/infra/observability,internal/infra/observability,false,false,日志、指标、追踪可观测性基础设施,prefix
internal/infra/observability/logger.go,187,4324,false,infra,internal/infra,internal/infra/observability,internal/infra/observability,false,false,日志、指标、追踪可观测性基础设施,prefix
internal/infra/observability/logger_test.go,189,4051,false,infra,internal/infra,internal/infra/observability,internal/infra/observability,true,false,日志、指标、追踪可观测性基础设施,prefix
internal/infra/observability/metrics.go,603,18391,false,infra,internal/infra,internal/infra/observability,internal/infra/observability,false,false,日志、指标、追踪可观测性基础设施,prefix
internal/infra/observability/metrics_test.go,186,4300,false,infra,internal/infra,internal/infra/observability,internal/infra/observability,true,false,日志、指标、追踪可观测性基础设施,prefix
internal/infra/observability/observability.go,80,1896,false,infra,internal/infra,internal/infra/observability,internal/infra/observability,false,false,日志、指标、追踪可观测性基础设施,prefix
internal/infra/observability/tracing.go,220,5928,false,infra,internal/infra,internal/infra/observability,internal/infra/observability,false,false,日志、指标、追踪可观测性基础设施,prefix
internal/infra/runtime/adapters.go,76,3343,false,infra,internal/infra,internal/infra/runtime,internal/infra/runtime,false,false,运行时基础设施,prefix
internal/infra/session/filestore/store.go,322,8150,false,infra,internal/infra,internal/infra/session,internal/infra/session/filestore,false,false,会话状态持久化与文件存储,prefix
internal/infra/session/filestore/store_test.go,179,4746,false,infra,internal/infra,internal/infra/session,internal/infra/session/filestore,true,false,会话状态持久化与文件存储,prefix
internal/infra/session/state_store/file_store.go,204,5302,false,infra,internal/infra,internal/infra/session,internal/infra/session/state_store,false,false,会话状态持久化与文件存储,prefix
internal/infra/session/state_store/file_store_test.go,82,2030,false,infra,internal/infra,internal/infra/session,internal/infra/session/state_store,true,false,会话状态持久化与文件存储,prefix
internal/infra/session/state_store/memory_store.go,133,3069,false,infra,internal/infra,internal/infra/session,internal/infra/session/state_store,false,false,会话状态持久化与文件存储,prefix
internal/infra/session/state_store/store.go,50,2107,false,infra,internal/infra,internal/infra/session,internal/infra/session/state_store,false,false,会话状态持久化与文件存储,prefix
internal/infra/skills/cache.go,46,820,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,false,false,基础设施层实现,prefix
internal/infra/skills/chain.go,53,1447,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,false,false,基础设施层实现,prefix
internal/infra/skills/chain_test.go,62,1549,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,true,false,基础设施层实现,prefix
internal/infra/skills/custom.go,373,11043,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,false,false,基础设施层实现,prefix
internal/infra/skills/custom_test.go,848,24567,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,true,false,基础设施层实现,prefix
internal/infra/skills/discovery.go,355,8559,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,false,false,基础设施层实现,prefix
internal/infra/skills/discovery_test.go,323,11046,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,true,false,基础设施层实现,prefix
internal/infra/skills/feedback.go,164,3362,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,false,false,基础设施层实现,prefix
internal/infra/skills/index.go,117,3743,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,false,false,基础设施层实现,prefix
internal/infra/skills/matcher.go,328,8223,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,false,false,基础设施层实现,prefix
internal/infra/skills/matcher_test.go,119,3008,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,true,false,基础设施层实现,prefix
internal/infra/skills/meta_orchestrator.go,407,11762,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,false,false,基础设施层实现,prefix
internal/infra/skills/meta_orchestrator_test.go,136,4123,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,true,false,基础设施层实现,prefix
internal/infra/skills/skills.go,297,9018,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,false,false,基础设施层实现,prefix
internal/infra/skills/skills_test.go,525,12841,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,true,false,基础设施层实现,prefix
internal/infra/skills/token_estimate.go,9,263,false,infra,internal/infra,internal/infra/skills,internal/infra/skills,false,false,基础设施层实现,prefix
internal/infra/storage/cost_store.go,277,6764,false,infra,internal/infra,internal/infra/storage,internal/infra/storage,false,false,通用存储基础设施,prefix
internal/infra/storage/cost_store_test.go,300,6692,false,infra,internal/infra,internal/infra/storage,internal/infra/storage,true,false,通用存储基础设施,prefix
internal/infra/storage/local.go,156,3715,false,infra,internal/infra,internal/infra/storage,internal/infra/storage,false,false,通用存储基础设施,prefix
internal/infra/task/adapters_test.go,692,18577,false,infra,internal/infra,internal/infra/task,internal/infra/task,true,false,基础设施层实现,prefix
internal/infra/task/lark_adapter.go,206,6163,false,infra,internal/infra,internal/infra/task,internal/infra/task,false,false,基础设施层实现,prefix
internal/infra/task/server_adapter.go,305,9672,false,infra,internal/infra,internal/infra/task,internal/infra/task,false,false,基础设施层实现,prefix
internal/infra/tools/approval_executor.go,137,4145,false,infra,internal/infra,internal/infra/tools,internal/infra/tools,false,false,工具基础设施、策略与 SLA,prefix
internal/infra/tools/builtin/aliases/args.go,103,2076,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/attachments.go,204,5688,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/attachments_test.go,95,2533,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/execute_code.go,270,7952,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/execute_code_test.go,72,1950,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/execution_routing_descriptions_test.go,18,542,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/local_exec_flag_local.go,5,74,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/local_exec_flag_nolocal.go,5,74,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/read_file.go,211,6586,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/read_file_test.go,276,7502,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/replace_in_file.go,101,3313,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/routing_descriptions_test.go,45,1890,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/shell_exec.go,188,5606,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/write_file.go,145,4795,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/aliases/write_file_test.go,62,1423,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/artifacts/attachment_resolver.go,437,11870,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/artifacts/attachment_resolver_test.go,155,4454,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/artifacts/attachment_uploader.go,50,1721,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/browser/actions.go,366,11409,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/browser/cdp_url.go,86,2052,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/browser/cdp_url_test.go,71,2114,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/browser/config.go,25,438,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/browser/helpers.go,531,13302,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/browser/manager.go,273,6113,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/browser/routing_descriptions_test.go,15,383,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/auto_resolve_test.go,100,3476,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/bitable_manage.go,282,8692,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/calendar_create.go,207,5981,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/calendar_create_test.go,304,9058,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/calendar_delete.go,112,3279,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/calendar_delete_test.go,142,4459,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/calendar_query.go,313,9182,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/calendar_query_test.go,240,7681,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/calendar_update.go,198,5923,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/calendar_update_test.go,171,5250,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/channel.go,627,22272,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/channel_test.go,308,9308,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/chat_history.go,269,7053,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/chat_history_test.go,317,9501,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,true,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/contact_manage.go,159,5460,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/docx_manage.go,132,3706,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/drive_manage.go,187,5258,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/lark_oauth.go,128,3893,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/mail_manage.go,124,4013,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
internal/infra/tools/builtin/larktools/okr_manage.go,129,4057,false,infra,internal/infra,internal/infra/tools,internal/infra/tools/builtin,false,false,内建工具实现（文件、记忆、日历、子代理等）,prefix
