path,bytes,line_count,is_binary,extension,file_kind,is_code,is_test,is_generated,logical_layer,module_l1,module_l2,module_l3,capability,capability_source
docs/plans/2026-02-02-lark-session-per-message.md,1114,23,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-memory-service-removal.md,908,14,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-moltbook-skill-registration.md,921,22,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-notification-lint-fixes.md,596,17,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-openclaw-memory-md.md,1278,27,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-phase6-claude-tasks.md,2712,71,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-phase7-remaining-p2.md,2454,41,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-phase8-p3-north-star.md,1707,38,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-roadmap-done-audit.md,643,13,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-roadmap-review.md,565,13,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-roadmap-revision-and-pending.md,473,12,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-roadmap-update.md,745,15,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-scheduler-x7-mvp.md,967,23,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-02-unused-code-scan.md,799,20,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-cgo-sqlite-auto-setup.md,1330,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-codex-default-model-chatgpt.md,1450,37,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-codex-default-model-gpt-5-2.md,969,28,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-codex-oauth-refresh.md,2256,56,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-dev-memory-snapshot.md,925,33,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-external-agent-diagnostics.md,977,19,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-external-agents-lark-progress.md,2124,44,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-fix-bg-task-cancel.md,869,17,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-lark-book-mentioned-calendar.md,1993,37,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-lark-calendar-id-resolution.md,1733,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-lark-code-summary-3min.md,546,14,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-lark-dual-agent-iteration-loop.md,8555,220,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-lark-m0-readme-sync.md,787,15,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-lark-multi-message.md,561,14,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-lark-scenario-run-skip-manual.md,1020,22,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-lark-sh-rebuild.md,846,18,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-lark-tenant-token-calendar-fallback.md,2436,45,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-lark-user-oauth-calendar.md,2653,48,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-memory-auto-capture.md,1013,30,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-memory-vector-index-ollama.md,1524,42,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-openclawb-talkative-cards.md,884,20,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-repo-architecture-design-scan.md,711,15,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-skills-memory-prompt-cleanup.md,1909,39,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-skills-metadata-standard.md,715,20,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-03-sqlite-vec-deprecation-warnings.md,976,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-agent-runtime-config-hot-reload.md,1499,27,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-config-file-watch.md,897,21,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-config-watch-multi-and-lark-restart.md,1055,20,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-context-prompt-codex-routing.md,1079,18,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-drop-ui-send-message.md,1003,22,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-fix-fastgate-test-worktree.md,941,21,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-fix-lark-worktree-ensure.md,1043,21,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-lark-inject-ack-final-review-react.md,1357,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-lark-mention-bridge.md,1297,31,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-lark-proactive-fixes.md,1582,25,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-lark-tenant-token-auto.md,1640,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-lark-upload-file-tool.md,1748,29,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-local-browser-cookie.md,2099,40,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-proactive-send-message-final-review.md,947,20,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-rag-embedder-integration-skip-kimi.md,676,17,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-remove-send-message-reply-param.md,937,18,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-tool-step-envelope.md,1092,20,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-04-web-lint-eslint.md,642,19,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-05-diagram-render-tool-and-skill.md,1797,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-05-llama-cpp-backend.md,2073,52,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-05-no-yaml-llm-selection-cli-lark.md,1668,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-05-peekaboo-exec-lark-local.md,2286,55,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-architecture-simplification-and-skills-home.md,1795,39,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-identity-soul-user-bootstrap.md,2257,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-internal-full-layering-and-rag-removal-baseline.txt,755,25,false,.txt,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-internal-full-layering-and-rag-removal.md,2397,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-lark-card-callback-encrypted-missing-signature-compat.md,1639,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-lark-card-callback-plaintext-encrypted-compat.md,1689,33,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-lark-card-callback-signature-fallback-compat.md,1757,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-lark-card-callback-verification-token-fix.md,1747,34,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-lark-model-list-llama-server-and-card-toggle.md,1836,33,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-lark-model-selection-interactive-card.md,1670,33,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-lark-single-entry-supervisor.md,1947,42,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-lark-supervisor-autofix.md,1892,42,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-memory-user-layer-removal.md,2379,35,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-model-list-llama-server-and-antigravity-removal.md,1587,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-openclaw-personality-response-optimization.md,1701,31,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-resume-checkpoint.md,983,25,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-system-prompt-user-habit-capture.md,1736,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-06-tool-sla-profiles.md,2994,45,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-07-lark-cli-await-option-selection.md,1800,40,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-07-log-visualizer-oneclick.md,2027,47,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-07-performance-optimization-implementation.md,1595,27,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-07-roadmap-performance-phase1-implementation.md,1845,34,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-07-session-sse-hotspots.md,983,16,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-07-toolregistry-sla-degradation-worker-a.md,1798,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-07-trace-fullchain-and-baseline-performance.md,2592,41,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-auth-session-persistence-db-pool-cap.md,2404,47,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-context-hard-suite-expansion.md,1311,29,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-dev-startup-optimize.md,744,23,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-devtools-workbench-consolidation.md,2443,53,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-foundation-badcase-availability-hardening.md,2531,45,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-foundation-eval-offline.md,1974,52,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-foundation-eval-suite-expansion.md,2978,64,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-foundation-latency-metrics.md,1073,26,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-foundation-plus-verified-research.md,1950,35,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-foundation-suite-scaleout-v2.md,1722,33,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-go-native-devops-system.md,3002,64,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-habit-soul-memory-suite-expansion.md,1080,25,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-lark-card-callback-log-cleanup.md,1513,34,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-logs-ui-no-auth.md,1649,37,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-memory-capability-suite-expansion.md,1130,27,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-onboarding-map.md,766,16,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-onboarding-single-key-provider-picker.md,2761,53,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-openai-key-bootstrap-and-lark-docker.md,1756,40,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-p0-platform-steward-implementation.md,1491,33,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-roadmap-done-path-audit.md,545,16,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-roadmap-reprioritization-and-resplit.md,1774,39,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-roadmap-runtime-sync.md,1785,30,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-subscription-eval-runs-report.md,4320,76,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-task-completion-speed-suite-expansion.md,1036,25,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-08-tool-surface-convergence-and-foundation-expansion.md,3173,42,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-auth-refresh-login-persist.md,2261,31,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-baseline-lint-test-repair-and-eval-rerun.md,1211,31,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-complex-artifact-eval-research-and-report.md,1978,33,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-dev-web-lark-separation.md,3587,68,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-devops-lark-full-repair.md,1328,34,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-eval-hard-r8-context-routing.md,1687,26,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-eval-pass-at-and-hardset-v2.md,2011,34,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-eval-retire-expand-and-agent-optimization.md,1377,25,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-fix-eval-failures-pass-metrics.md,1254,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-foundation-hard-problem-expansion-r4.md,2801,42,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-foundation-prune-more-r2.md,1210,26,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-foundation-prune-optimize-r3.md,1245,23,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-foundation-prune-under-500.md,1407,29,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-foundation-retire-expand-optimize-r3.md,1916,30,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-foundation-suite-systematic-expansion-v3.md,1927,37,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-group-chat-apikey-not-registered.md,2031,30,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-hardbench-r12-systematic-expansion.md,1796,34,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-harder-cases-and-retire-easy-pass1.md,1862,37,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-hardness-r11-suite-upgrade.md,1602,24,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-hardonly-r10-optimization.md,1924,31,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-industry-benchmark-expansion-r9.md,2374,41,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-lark-authdb-self-heal-automation.md,1785,26,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-lark-loop-lock-release.md,3906,66,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-lark-notice-autofix-alerts.md,1798,35,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-lark-trigger-memory-monitor-fix.md,1853,37,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-motivation-aware-suite-optimization-and-report.md,1802,29,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-motivation-proactive-ai-docs.md,2950,45,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-pass1-failure-systematic-optimization-and-eval-skill.md,3189,56,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-pass1-optimization-round2.md,1501,38,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-pass1-optimization-round3.md,1285,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-proactive-systemic-fix.yaml,2638,61,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-product-capability-r6.md,1399,22,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-product-capability-r7.md,1313,20,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-rename-intent-decomposition-eval-set.md,924,19,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-systematic-failure-optimization-r4.md,1389,23,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-systematic-failure-optimization-r5.md,1165,21,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-09-tools-to-skills-optimization.md,9221,193,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-active-tools-systematic-rebuild-and-routing-optimization.yaml,2039,37,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-arch-docs-factsheet.md,2225,42,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-architecture-docs-refresh.md,4286,64,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-audit-non-llm-credentials.md,2788,39,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-autonomy-context-rules.yaml,1682,38,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-coding-agent-resilience-architecture.md,3750,77,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-deadcode-architecture-fixes.md,1824,34,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-e2e-systematic-agent-eval-rebuild.yaml,1790,35,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-failed-session-diagnostics-persistence-fix.md,1290,29,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-image-creation-400-fix.md,1985,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-lark-model-pin-investigation.md,600,13,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-lark-session-im-reuse-and-chat-round-recall.md,4803,64,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-lark-single-process-isolation.md,5354,65,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-lark-supervisor-loop-command-rationalization.md,5280,72,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-llm-api-key-unification-implementation.md,4732,74,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-onboarding-run-audit.md,2692,41,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-openclaw-prompt-runtime-alignment.yaml,1225,35,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-post-tool-optimization-evaluation.yaml,1332,31,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-proactive-tmp-output-lark-delivery.md,3139,58,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-product-opt-hard-eval-r18.yaml,1123,27,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-product-optimization-r17.md,1646,29,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-product-routing-optimization-r15.md,1835,35,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-prune-invalid-tool-evals-and-rebuild-basic.yaml,1542,32,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-r13-sota-frontier-layered-expansion.md,1639,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-r14-retire-200-easycases.md,1698,33,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
